	key	label	Doxorubicin
638	YPR161C	sgv1-80	-1.5735856089077975
639	YOR056C	nob1-ph	0.7741112725819036
640	YPR161C	sgv1-35	-1.4277745331355436
641	YOL004W	sin3	-1.2267839672918686
642	YER140W	emp65	-1.2267839672918686
643	YGL127C	soh1	-0.3253647418756296
644	YHR041C	srb2	-0.5446266225390504
645	YDR471W	rpl27b	0.04869192389972449
646	YDL204W	rtn2	0.36591068015183803
647	YBR175W	swd3	-1.0910804693473326
648	YJL214W	hxt8	1.0209515249156804
649	YDL076C	rxt3	-1.0209515249156804
650	YBR296C-A	ybr296c-a	0.0
651	YNR051C	bre5	1.1798111488808105
652	YKL106C-A	ykl106c-a	-1.0264477444902638
653	YNL042W	bop3	0.0
654	YGR053C	ygr053c	0.13483544578068907
655	YPL276W	ypl276w	-1.4807253789884876
656	YPL085W	sec16-2	1.380211241711606
657	YOR255W	osw1	0.5780301973866225
658	YML007C-A	yml007c-a	0.6213162257142967
659	YPL244C	hut1	-1.136906999647745
660	YKL072W	stb6	0.8953345222951813
661	YHR098C	sfb3	0.0
662	YDR280W	rrp45-ph	0.0034743743853017928
663	YFR011C	mic19	0.3023322289692258
664	YPR181C	sec23-1	0.0
665	YJR134C	sgm1	-0.10121192958848685
666	YOR231W	mkk1	0.517439442922962
667	YNL121C	tom70	0.8862454303442138
668	YDL133W	srf1	-0.498224733320612
669	YBR094W	pby1	-3.0
670	YDR164C	sec1-1	0.013898609516558913
671	YLR116W	msl5-9	2.6981005456233897
672	YNL132W	ynl132w-ph	0.0
673	YDR498C	sec20-1	1.4949620832164927
674	YKL210W	uba1-1	-1.0376161876059689
675	YBL097W	brn1-16	0.8862454303442138
676	YCR086W	csm1	0.7073624293913185
677	YOL066C	rib2-ph	0.0
678	YGL066W	sgf73	-0.3846504062413507
679	YDR069C	doa4	-0.8455940931600243
680	YBL096C	ybl096c	0.8862454303442138
681	YLR272C	ycs4-1	0.8294284447084141
682	YEL037C	rad23	0.6764307990377825
683	YLR119W	srn2	0.7010579625976836
684	YDR093W	dnf2	1.591064607026499
685	YNL140C	ynl140c	0.16886489462963145
686	YLL001W	dnm1	0.6764307990377825
687	YOR140W	sfl1	0.2650323423924623
688	YOR021C	sfm1	1.260804993703267
689	YMR235C	rna1-1	0.0
690	YMR235C	rna1-s116f	0.44304146514738696
691	YDR159W	sac3	0.47712125471966244
692	YCR033W	snt1	-0.7992902285588028
693	YDL087C	luc7-1	2.9995654882259823
694	YHR086W	nam8	2.151851208481124
695	YKL074C	mud2	2.9995654882259823
696	YMR211W	dml1-ph	0.0
697	YDR378C	lsm6	2.298853076409707
698	YOR274W	mod5	0.09417490601628792
699	YMR126C	dlt1	0.2938836275334345
700	YJL064W	yjl064w	0.5125935728818813
701	YMR240C	cus1-3	2.6981005456233897
702	YPR153W	ypr153w	0.2938836275334345
703	YGR266W	ygr266w	0.12240640009290482
704	YEL017C-A	pmp2	-0.05915534033855624
705	YDR439W	lrs4	-0.3154422964673808
706	YJL065C	dls1	0.044292134528872484
707	YIL090W	ice2	-0.24611210818799664
708	YPR008W	haa1	0.05915534033855624
709	YLR172C	dph5	-0.3495195679493638
710	YLR143W	dph6	-0.3495195679493638
711	YPL082C	mot1-1033	0.0
712	YKL191W	dph2	-0.09769182146743771
713	YML033W	yml033w	0.5780301973866225
714	YGL133W	itc1	0.5125935728818813
715	YHR074W	qns1-202	0.0
716	YHR036W	brl1-k405i	1.1301005902440873
717	YBL049W	moh1	-0.3194016857350238
718	YHR036W	brl1-c371r	1.3916587806420462
719	YGL013C	pdr1	-0.9840003440771146
720	YER151C	ubp3	1.2520741094024845
721	YHR036W	brl1-3231	-0.5053780142830886
722	YER088C	dot6	0.8777748418314069
723	YAR002W	nup60	-0.16706194251388096
724	YJL067W	yjl067w	-0.42100531274073105
725	YBR196C-B	ybr196c-b	0.1373661127657623
726	YDR030C	rad28	-0.10473535052001304
727	YBR005W	rcr1	0.8179457939706419
728	YOR364W	yor364w	-1.3267908578084027
729	YIL010W	dot5	-0.3134673115636908
730	YDR440W	dot1	0.15806815492240872
731	YHR004C	nem1	0.7271704876703197
732	YIL170W	yil170w	-0.8735865778256944
733	YOR123C	leo1	-0.8104130936525389
734	YDR068W	dos2	1.136906999647745
735	YDL206W	ydl206w	0.1508972748971917
736	YDR253C	met32	-0.33135725467204624
737	YBL097W	brn1-9	0.8294284447084141
738	YDR273W	don1	0.09241760817276184
739	YHR162W	mpc2	1.157898254229662
740	YKR084C	hbs1	-0.11709516253954111
741	YHR044C	dog1	-0.3333614414637811
742	YNL061W	nop2-3	1.1438068410456734
743	YMR325W	pau19	0.0
744	YNL061W	nop2-5	1.6479161739653954
745	YNL061W	nop2-9	2.9995654882259823
746	YPL274W	sam3	0.8411408875168401
747	YDR496C	puf6	2.9995654882259823
748	YNL002C	rlp7-ph	3.0
749	YAL025C	mak16-ph	3.0
750	YDR060W	mak21-1	2.9995654882259823
751	YBR142W	mak5-ph	2.9995654882259823
752	YJL050W	mtr4-1	2.6981005456233897
753	YPL211W	nip7-1	3.0
754	YNL061W	nop2-10	2.9995654882259823
755	YOL079W	yol079w	1.6479161739653954
756	YMR093W	ymr093w-ph	2.0418311450459505
757	YDL037C	bsc1	0.4610556904292808
758	YGL220W	fra2	-0.9306337362459739
759	YOL039W	rpp2a	0.25176358094049833
760	YNR069C	bsc5	1.278753600952829
761	YMR069W	nat4	0.4610556904292808
762	YPL257W	ypl257w	1.0432912432939472
763	YDR284C	dpp1	-0.07743165961220749
764	YHR088W	rpf1-ph	1.2186368370648368
765	YBR056W	ybr056w	-0.6020599913279624
766	YDR087C	rrp1-1	3.0
767	YKL082C	rrp14-209	3.0
768	YKL082C	rrp14-202	3.0
769	YHR066W	ssf1	1.157898254229662
770	YDL168W	sfa1	-1.4534982093732383
771	YOR116C	rpo31-698	2.9995654882259823
772	YPR189W	ski3	1.4033914754210028
773	YCR031C	rps14a	0.07663405703374493
774	YKL188C	pxa2	-0.08364212367298707
775	YLR440C	sec39-2	0.0
776	YOR341W	rpa190-g728d	-0.4015946822608179
777	YDR473C	prp3-1	2.9995654882259823
778	YMR279C	ymr279c	0.07488362951899674
779	YBR055C	prp6-1	2.9995654882259823
780	YKL040C	nfu1	-1.0848583789393154
781	YMR161W	hlj1	1.2190971386255776
782	YGR091W	prp31-1	2.9995654882259823
783	YLR432W	imd3	0.11355919086480118
784	YPR178W	prp4-1	1.4277745331355436
785	YHR172W	yhr172w-ph	-0.9079973214866878
786	YFL034C-B	mob2-8	0.0
787	YJL130C	ura2	0.6825018898773312
788	YFL034C-B	mob2-40	0.7042025312696958
789	YOR155C	isn1	-0.08013678984763334
790	YFL034C-B	mob2-38	0.0
791	YER009W	ntf2-ph	-1.7621045964538617
792	YLL008W	drs1-202	3.0
793	YBL029W	ybl029w	-0.05648135595244824
794	YLR276C	dbp9-ph	3.0
795	YPR088C	ypr088c-ph	0.0
796	YFL034C-B	mob2-19	0.0
797	YNL301C	rpl18b	0.240480860835501
798	YER124C	dse1	-0.09769182146743771
799	YNR004W	swm2	2.9995654882259823
800	YGL196W	dsd1	-0.20524948779689464
801	YBR152W	spp381-ph	2.9995654882259823
802	YGR013W	snu71-ph	1.99563519459755
803	YKL064W	mnr2	-0.057410328460460125
804	YFL034C-B	mob2-28	0.0
805	YLR298C	yhc1-3	0.9590895963815131
806	YLR298C	yhc1-1	2.5215739035919933
807	YOR264W	dse3	0.3154422964673808
808	YFL034C-B	mob2-20	0.0
809	YHR143W	dse2	0.04685558085972724
810	YFL034C-B	mob2-14	0.0
811	YDR240C	ydr240c-ph	1.9538036064389546
812	YPL190C	nab3-11	0.0
813	YGL091C	nbp35-ph	0.6020599913279624
814	YPR103W	pre2-1	0.5993507218935025
815	YOR019W	yor019w	-0.35155537795631353
816	YPR174C	ypr174c	0.15986417287391358
817	YIL076W	sec28	1.103756874024041
818	YOR044W	irc23	0.6794594064237512
819	YOR043W	whi2	0.4587841993157969
820	YKR013W	pry2	0.2650323423924623
821	YLR137W	rkm5	-0.16526041140399939
822	YGR172C	yip1-4	0.7465522643119413
823	YNR026C	sec12-4	0.0
824	YGL145W	tip20-5	0.09417490601628792
825	YKL018W	swd2-1	0.0
826	YIL175W	yil175w	-0.057410328460460125
827	YOR151C	rpb2-6	0.35768496524332805
828	YNL307C	mck1	-0.33135725467204624
829	YGL095C	vps45	-0.1979196965513539
830	YGL176C	ygl176c	0.7365250107794008
831	YPL038W	met31	1.5096504795465824
832	YGL262W	ygl262w	0.24423280729923794
833	YGL161C	yip5	0.7997931753224865
834	YOR080W	dia2	-3.0
835	YKR015C	ykr015c	-0.9494383179505861
836	YMR273C	zds1	0.20962728610840925
837	YPL229W	ypl229w	0.18697640234071203
838	YPL161C	bem4	-1.5096504795465824
839	YGL259W	yps5	-0.2593313615801737
840	YLR190W	mmr1	0.9649423547828684
841	YBR056W-A	ybr056w-a	0.05566577922092414
842	YMR002W	mix17	-0.8179457939706419
843	YER095W	rad51	-3.0
844	YER111C	swi4	0.44751173936929356
845	YDR076W	rad55	-3.0
846	YOL081W	ira2	-0.7332178482711934
847	YDL070W	bdf2	-0.8991949431084194
848	YMR197C	vti1-11	1.103756874024041
849	YPL069C	bts1	1.278753600952829
850	YPL182C	ypl182c	-0.6644518152311565
851	YPR176C	bet2-1	0.6075091780226324
852	YLR268W	sec22-3	1.194976603216055
853	YLR268W	sec22	1.2186368370648368
854	YLR026C	sed5-1	1.0490288288175258
855	YAR002C-A	erp1	0.2631295752808779
856	YGL011C	scl1-ph	0.2089251121771071
857	YER083C	get2	0.6325590500379119
858	YIL004C	bet1-1	1.6281667277011802
859	YLR267W	bop2	0.9789249739163555
860	YLR229C	cdc42-1	-1.4033914754210028
861	YPR103W	pre2-v214a	0.22927673583022307
862	YLR078C	bos1-1	1.2520741094024845
863	YGR253C	pup2-ph	0.5993507218935025
864	YNL087W	tcb2	0.046949474474735076
865	YPL209C	ipl1-2	-1.8173449714419305
866	YIL109C	sec24-2	0.0
867	YDL028C	mps1-417	-3.0
868	YLR347C	kap95-e126k	0.341412399513102
869	YGL216W	kip3	0.7169360847968504
870	YPL269W	kar9	0.25743586938693697
871	YDR325W	ycg1-2	0.5496719218682742
872	YOR304C-A	bil1	-0.7465522643119413
873	YOR225W	yor225w	-1.260804993703267
874	YBR156C	sli15-3	-3.0
875	YBR065C	ecm2	0.08188912432059892
876	YPL241C	cin2	0.7169360847968504
877	YMR138W	cin4	0.7533276666586115
878	YOR304W	isw2	0.5125935728818813
879	YBL068W	prs4	-0.8819942757861546
880	YGR188C	bub1	0.6241101320710366
881	YJL138C	tif2	0.0
882	YEL060C	prb1	0.3617901495957044
883	YOR318C	yor318c	-0.5150129122224611
884	YPL177C	cup9	-0.18515827902600865
885	YBR272C	hsm3	0.9306337362459739
886	YHR055C	cup1-2	0.9306337362459739
887	YGR286C	bio2	0.3495195679493638
888	YJR146W	yjr146w	-1.4154245630575395
889	YJL078C	pry3	0.07838510561953005
890	YPR118W	mri1	-0.8862454303442138
891	YFL037W	tub2-430	0.6734158998636306
892	YGR003W	cul3	-1.0791812460476249
893	YOR041C	yor041c	-0.610249319117088
894	YNR057C	bio4	0.0
895	YOL107W	yol107w	-0.1508972748971917
896	YNR073C	ynr073c	-0.1508972748971917
897	YNR058W	bio3	-0.1508972748971917
898	YER100W	ubc6	0.2822712495170102
899	YDR163W	cwc15	2.6981005456233897
900	YER120W	scs2	0.6213162257142967
901	YNL155W	cuz1	-0.8260748027008263
902	YGR093W	ygr093w	1.2350691190150191
903	YPL033C	srl4	0.16779123652556782
904	YDR014W	rad61	-3.0
905	YAL044W-A	yal044w-a	-0.05392167836638584
906	YBL034C	stu1-7	0.15806815492240872
907	YBL034C	stu1-8	-0.9446761649053869
908	YJR097W	jjj3	0.39308750587762553
909	YGR113W	dam1-5	0.0
910	YJL074C	smc3-1	-3.0
911	YBR086C	ist2	0.0
912	YDR478W	snm1-ph	-0.09417490601628792
913	YOR297C	tim18	-0.7671050149045681
914	YPL139C	ume1	-1.2267839672918686
915	YLL011W	sof1-ph	1.194976603216055
916	YMR180C	ctl1	-1.3474434821972572
917	YGR282C	bgl2	-0.278422204918509
918	YKR038C	kae1-216	0.0
919	YCL048W	sps22	-0.6382489390575692
920	YER082C	utp7-204	-0.33738001770282505
921	YGL241W	kap114	-0.5107494321835111
922	YGL199C	ygl199c	-0.18515827902600865
923	YLL058W	yll058w	-0.527218895711069
924	YGL059W	pkp2	0.6439858803369627
925	YDL182W	lys20	-0.8777748418314069
926	YDL181W	inh1	-0.9590895963815131
927	YOR074C	cdc21-1	0.0
928	YBR291C	ctp1	0.2745837064842003
929	YPR124W	ctr1	0.33135725467204624
930	YAL053W	flc2	-0.9124512060962512
931	YDR145W	taf12-9	-1.4277745331355436
932	YDR145W	taf12-w486stop	-1.6685633970692184
933	YDR145W	taf12-ts23	-1.5405082335840554
934	YLR286C	cts1	-0.03824260639014326
935	YLR448W	rpl6b	1.5567490761093645
936	YCL035C	grx1	-0.3160861727630859
937	YLR207W	hrd3	-0.5101813556055834
938	YNL067W	rpl9b	1.3916587806420462
939	YML026C	rps18b	1.4154245630575395
940	YLL013C	puf3	-0.07663405703374493
941	YJR053W	bfa1	-0.10804387460922482
942	YER114C	boi2	-0.4497550705032961
943	YMR022W	ubc7	-0.6825018898773312
944	YBL072C	rps8a	0.5471451839874537
945	YDR021W	fal1-1	-0.6075091780226324
946	YCL059C	krr1-17	0.05915534033855624
947	YER127W	lcp5-208	0.7201593034059568
948	YGR158C	mtr3-ts	0.35973565600180835
949	YNL282W	pop3-ph	-0.5833028418606861
950	YML101C	cue4	-0.4520039310565448
951	YJL162C	jjj2	-0.5247628891548889
952	YER185W	pug1	1.2267839672918686
953	YDL003W	ydl003w-ph	-1.0606978403536118
954	YFR031C-A	rpl2a	1.187335757255344
955	YDL028C	mps1-3796	-0.8653014261025439
956	YKL032C	ixr1	1.3172455399021723
957	YPL181W	cti6	-1.0910804693473326
958	YOL002C	izh2	-0.09769182146743771
959	YLR023C	izh3	0.19244053523700852
960	YNL097C	pho23	-1.1650958747542182
961	YNL330C	rpd3	-1.8477488792629733
962	YDR492W	izh1	0.5701903565608039
963	YFR033C	qcr6	0.8217484807929021
964	YAL022C	fun26	-0.0330222814746261
965	YDR438W	thi74	-0.08364212367298707
966	YDR493W	mzm1	-0.5650087726902171
967	YLR314C	cdc3-1	-0.38675324619715923
968	YNL067W-B	ynl067w-b	0.3055981239921044
969	YJR095W	sfc1	-0.2880650184996135
970	YER065C	icl1	-0.2880650184996135
971	YHR107C	cdc12-1	-0.29972776235873655
972	YCR002C	cdc10-1	-0.3194016857350238
973	YPL115C	bem3	-0.47712125471966244
974	YJL204C	rcy1	-0.3036383787715094
975	YIL140W	axl2	-0.2841997875578205
976	YKL015W	put3	0.20524948779689464
977	YHR037W	put2	0.12063499623433957
978	YER027C	gal83	-0.12417881606112377
979	YER119C	avt6	0.09593297214174468
980	YNL018C	ynl018c	-1.4033914754210028
981	YPL002C	snf8	0.08618614761628335
982	YHR139C-A	yhr139c-a	-0.06963592814139447
983	YGR224W	azr1	-0.19244053523700852
984	YAL012W	cys3	-0.33939446763353676
985	YOR113W	azf1	1.0432912432939472
986	YGR155W	cys4	-0.33939446763353676
987	YEL065W	sit1	1.0047988828817689
988	YJR127C	rsf2	0.8612035047573219
989	YDR430C	cym1	0.8867358815334391
990	YNL009W	idp3	-0.09066106373105492
991	YDR431W	ydr431w	1.5252682670273185
992	YBR112C	cyc8	0.38886035082011916
993	YIL124W	ayr1	-0.6585413472804107
994	YIL141W	yil141w	-0.23300299308507394
995	YOR136W	idh2	-0.33536901910171246
996	YOR135C	irc14	-0.33536901910171246
997	YIL089W	yil089w	0.21814669645337675
998	YLL023C	pom33	0.32337382217123245
999	YLR099C	ict1	0.0026031715216294216
1000	YCR007C	ycr007c	1.0432912432939472
1001	YNL037C	idh1	-0.33536901910171246
1002	YPR033C	hts1-1	-0.059967865331228276
1003	YJR141W	yjr141w-ph	0.01563629021379026
1004	YDL106C	pho2	-0.059967865331228276
1005	YLL032C	yll032c	-0.8905288705505782
1006	YIL015C-A	yil015c-a	-0.9942980211755298
1007	YIL015W	bar1	-0.9942980211755298
1008	YBR068C	bap2	0.9891243385061602
1009	YPL022W	rad1	-1.2520741094024845
1010	YJR049C	utr1	0.00868617918509268
1011	YDR046C	bap3	-0.8694289470195172
1012	YDR463W	stp1	1.194976603216055
1013	YNL111C	cyb5	0.32337382217123245
1014	YDL103C	qri1-ts1	0.0
1015	YAL036C	rbg1	0.4520039310565448
1016	YLR061W	rpl22a	0.029543412342430353
1017	YIR037W	hyr1	-0.1979196965513539
1018	YML007W	yap1	-1.591509808994654
1019	YOR134W	bag7	0.6526819156862482
1020	YLR204W	qri5	0.3434338442170685
1021	YKR075C	ykr075c	0.2669375803345452
1022	YHR040W	bcd1-ph	0.610249319117088
1023	YDR299W	bfr2-ph	1.8803738003628
1024	YKL098W	mtc2	0.2938836275334345
1025	YNL273W	tof1	-3.0
1026	YPL184C	mrn1	-1.1650958747542182
1027	YNL071W	lat1	0.9035787821835563
1028	YLR165C	pus5	-0.4497550705032961
1029	YIL120W	qdr1	0.6325590500379119
1030	YKL050C	ykl050c	1.0801202615094525
1031	YKL095W	yju2-ph	1.440459268993517
1032	YKR027W	bch2	-0.09593297214174468
1033	YJR148W	bat2	-1.1650958747542182
1034	YOR126C	iah1	0.2593313615801737
1035	YPL145C	kes1	-1.2696960363293563
1036	YBL059C-A	cmc2	-0.08890525784846193
1037	YDR350C	atp22	-0.07313380853451779
1038	YDR322C-A	tim11	0.4725010570829173
1039	YPR020W	atp20	0.4725010570829173
1040	YKL107W	ykl107w	0.2593313615801737
1041	YLR439W	mrpl4	-0.44304146514738696
1042	YLL006W	mmm1	-0.09593297214174468
1043	YDR524C-B	ydr524c-b	-1.3474434821972572
1044	YOR205C	gep3	0.1508972748971917
1045	YPR190C	ypr190c-ph	2.5215739035919933
1046	YGR062C	cox18	-1.2696960363293563
1047	YFR038W	irc5	0.9352746703633449
1048	YOL077W-A	atp19	0.5650087726902171
1049	YOR040W	glo4	0.6585413472804107
1050	YLL027W	isa1	-0.005211596322595269
1051	YNL115C	ynl115c	-0.2631295752808779
1052	YKL008C	lac1	-0.24423280729923794
1053	YOR004W	utp23-ph	-0.4123310614458314
1054	YOL023W	ifm1	0.6644518152311565
1055	YCR071C	img2	0.3535948591346202
1056	YJR114W	yjr114w	0.2348692596088674
1057	YKL133C	ykl133c	0.43535169463871987
1058	YNL035C	ynl035c	0.5150129122224611
1059	YDR222W	ydr222w	0.5150129122224611
1060	YBR055C	prp6-ts	0.8333065152846989
1061	YBR163W	exo5	0.6644518152311565
1062	YDR231C	cox20	0.517439442922962
1063	YMR287C	dss1	-0.7601778793717427
1064	YPL101W	elp4	-0.04172433426323352
1065	YFL013W-A	yfl013w-a	0.6764307990377825
1066	YPL086C	elp3	0.046949474474735076
1067	YPL204W	hrr25-ph	-0.18697640234071203
1068	YGL149W	ygl149w	0.6764307990377825
1069	YMR312W	elp6	0.020850138973120158
1070	YPL102C	ypl102c	0.03998330982716036
1071	YOR189W	ies4	0.6764307990377825
1072	YBL071C	ybl071c	-0.12240640009290482
1073	YFL010W-A	aua1	0.6246472929087228
1074	YDR443C	ssn2	3.0
1075	YML069W	pob3-q308k	0.0
1076	YOR079C	atx2	-0.552206919037182
1077	YJL003W	cox16	-0.23860817248732202
1078	YAL020C	ats1	0.0330222814746261
1079	YAR071W	pho11	0.9689160160472611
1080	YGR039W	ygr039w	-1.136906999647745
1081	YDR024W	fyv1	0.7332178482711934
1082	YGL090W	lif1	-0.0017371802438558293
1083	YNL218W	mgs1	-1.5096504795465824
1084	YGR249W	mga1	-0.46391630743644324
1085	YCR097W	hmra1	-0.6269151543645448
1086	YDR466W	pkh3	-0.18334175269561948
1087	YOR166C	swt1	0.68608198198392
1088	YOR010C	tir2	0.4725010570829173
1089	YKL146W	avt3	0.9689160160472611
1090	YNL231C	pdr16	0.9689160160472611
1091	YPR111W	dbf20	0.3333614414637811
1092	YOL003C	pfa4	-1.4154245630575395
1093	YJR052W	rad7	-0.42318605787970565
1094	YGR092W	dbf2-1	0.11111853865078519
1095	YGR031W	imo32	0.05915534033855624
1096	YBR126C	tps1	-1.2696960363293563
1097	YLL021W	spa2	-0.6948140445648611
1098	YBL061C	skt5	-1.358116218680644
1099	YJL149W	das1	-0.4043380087180101
1100	YMR199W	cln1	0.3535948591346202
1101	YER019C-A	sbh2	-0.05566577922092414
1102	YPL170W	dap1	0.09769182146743771
1103	YFL029C	cak1-23	0.20524948779689464
1104	YER167W	bck2	0.11179261471475621
1105	YOL109W	zeo1	-0.2822712495170102
1106	YBR285W	ybr285w	-2.298853076409707
1107	YMR124W	ymr124w	-1.0101283703280854
1108	YKL221W	mch2	1.1723990414341967
1109	YJR150C	dan1	-0.05043476490628962
1110	YKL006W	rpl14a	0.4748080962184283
1111	YEL054C	rpl12a	2.0934216851622347
1112	YEL055C	pol5-3	1.9538036064389546
1113	YEL055C	pol5-1	1.1233849085396783
1114	YKL021C	mak11-2	1.8803738003628
1115	YOR277C	yor277c	-0.13661538745885515
1116	YMR317W	ymr317w	0.8735865778256944
1117	YKL200C	ykl200c	-0.34748739690298264
1118	YGL187C	cox4	-0.3213861463540414
1119	YNR041C	coq2	-0.30168160041022907
1120	YLR203C	mss51	0.16526041140399939
1121	YER044C-A	mei4	0.5675951289203268
1122	YPR151C	sue1	0.03733498958769893
1123	YJR034W	pet191	-0.341412399513102
1124	YGL036W	ygl036w	-0.20708639006461893
1125	YJR094C	ime1	-0.20708639006461893
1126	YDL105W	nse4-ts3	-3.0
1127	YIL033C	bcy1	-0.9590895963815131
1128	YDL241W	ydl241w	0.4725010570829173
1129	YIL142W	cct2-201	0.0
1130	YIL142W	cct2-200	0.0
1131	YIL143C	ssl2-ts	0.557856328835909
1132	YKR095W	mlp1	-0.3042880340637868
1133	YHL023C	npr3	0.2631295752808779
1134	YNL069C	rpl16b	-0.4037327201435099
1135	YCL059C	krr1-18	3.0
1136	YER006W	nug1-2	3.0
1137	YER127W	lcp5-205	1.136906999647745
1138	YLR129W	dip2-ph	2.6981005456233897
1139	YLR068W	fyv7	-0.23860817248732202
1140	YPL133C	rds2	-0.9260316535311475
1141	YAL043C	pta1-ph	0.0
1142	YDL014W	nop1-3	0.0
1143	YOL022C	tsr4-ph	-0.2790847443023862
1144	YNL061W	nop2-6	3.0
1145	YKL021C	mak11-ph	2.9995654882259823
1146	YJL097W	phs1-ph	0.6026025204202564
1147	YDL208W	nhp2-ph	0.610249319117088
1148	YDR064W	rps13-ph	1.6901960800285136
1149	YLR409C	utp21-3	0.49113196916247714
1150	YLR197W	nop56-ph	1.1438068410456734
1151	YHR034C	pih1	0.7332178482711934
1152	YLR410W	vip1	0.49113196916247714
1153	YIL127C	rrt14	-0.3617901495957044
1154	YEL026W	snu13-ph	2.9995654882259823
1155	YDR083W	rrp8	3.0
1156	YPR137W	rrp9-1	0.05915534033855624
1157	YHR196W	utp9-ph	1.2267839672918686
1158	YER082C	utp7-202	0.0330222814746261
1159	YGL158W	rck1	0.43859271327655264
1160	YML027W	yox1	-0.43416509695545236
1161	YOL110W	shr5	-0.017374096069422695
1162	YMR269W	tma23	2.151851208481124
1163	YNL264C	pdr17	-0.32735893438633035
1164	YKR092C	srp40	1.1438068410456734
1165	YJL073W	jem1	-0.5077761919447766
1166	YAL019W	fun30	-0.05217801166507163
1167	YPL037C	egd1	-1.243956219180305
1168	YML131W	yml131w	0.3333614414637811
1169	YLR461W	pau4	0.580661846626732
1170	YGR038W	orm1	1.380211241711606
1171	YCL034W	lsb5	1.2879844369089002
1172	YBR169C	sse2	0.8862454303442138
1173	YHL002W	hse1	-0.08364212367298707
1174	YKL159C	rcn1	0.38045737063964646
1175	YGL228W	she10	0.4253717638182818
1176	YJR015W	yjr015w	0.4037327201435099
1177	YGL152C	ygl152c	0.1064983410140401
1178	YIR032C	dal3	-0.7137290040876455
1179	YOR385W	yor385w	1.7368389826836437
1180	YDR010C	ydr010c	-0.43416509695545236
1181	YIR039C	yps6	1.591064607026499
1182	YDR075W	pph3	-2.2192351340136693
1183	YIR028W	dal4	0.3333614414637811
1184	YPR040W	tip41	-0.24423280729923794
1185	YLR017W	meu1	0.35973565600180835
1186	YLR413W	ina1	-0.6411114606712849
1187	YOL032W	opi10	0.2274167038552986
1188	YGL213C	ski8	0.5796742163160423
1189	YDL103C	qri1-ph	0.42160392686983106
1190	YPL219W	pcl8	-0.6411114606712849
1191	YLR440C	sec39-ph	0.0
1192	YKR025W	rpc37-ph	0.1312789146393189
1193	YFR024C	yfr024c	0.9891243385061602
1194	YOR294W	rrs1-124	2.3961993470957363
1195	YNL287W	sec21-1	0.42160392686983106
1196	YNL233W	bni4	-0.5077761919447766
1197	YMR095C	sno1	0.09925122882295895
1198	YJL182C	yjl182c	-0.3095266222190178
1199	YBR023C	chs3	-0.8490824210058457
1200	YHR142W	chs7	-0.7601778793717427
1201	YKR034W	dal80	0.1491077693700877
1202	YJL186W	mnn5	0.8530944819266426
1203	YGL126W	scs3	-0.39308750587762553
1204	YJR037W	yjr037w	-0.11179261471475621
1205	YMR026C	pex12	-0.22184874961635637
1206	YMR163C	inp2	0.18697640234071203
1207	YMR133W	rec114	-0.6674265688504633
1208	YJL159W	hsp150	-1.2027376117851127
1209	YLR296W	ylr296w	0.06614030011026367
1210	YKL054C	def1	-0.31742041185215053
1211	YBR011C	ipp1-ph	-1.187335757255344
1212	YLR048W	rps0b	1.0787109758534301
1213	YOR235W	irc13	1.316790543022521
1214	YMR229C	rrp5-delta6	1.136906999647745
1215	YBR117C	tkl2	0.6614901261395476
1216	YDR184C	atc1	-2.151851208481124
1217	YGL180W	atg1	-0.6674265688504633
1218	YPR185W	atg13	-0.3213861463540414
1219	YDL146W	ldb17	1.0376161876059689
1220	YBL078C	atg8	-0.9446761649053869
1221	YDR449C	ydr449c-ph	0.25743586938693697
1222	YOR309C	yor309c	2.9995654882259823
1223	YKL116C	prr1	0.21884323947663112
1224	YKL051W	sfk1	-0.2765016495314907
1225	YLR118C	ylr118c	-0.5661124441403644
1226	YJL196C	elo1	-0.5918281539702136
1227	YBL069W	ast1	-0.4520039310565448
1228	YDL112W	trm3	-1.347897053498958
1229	YOR025W	hst3	-3.0
1230	YDR420W	hkr1	-1.136906999647745
1231	YDR297W	sur2	1.591064607026499
1232	YLR158C	asp3-3	-0.8029748341086758
1233	YPL168W	ypl168w	-0.04869192389972449
1234	YJL068C	yjl068c	-0.09066106373105492
1235	YLR260W	lcb5	0.0
1236	YKR055W	rho4	0.5346325215354917
1237	YJL135W	yjl135w	0.7398496422025604
1238	YGL205W	pox1	0.43416509695545236
1239	YLR096W	kin2	-0.2199967447547629
1240	YJR010C-A	spc1	-0.3339968395023648
1241	YML072C	tcb3	-0.4253717638182818
1242	YBR130C	she3	-0.6375323094901812
1243	YLL048C	ybt1	-0.5650087726902171
1244	YGR125W	ygr125w	0.7883704155653296
1245	YER078C	icp55	-0.06963592814139447
1246	YKL069W	ykl069w	0.010423567916152177
1247	YMR153C-A	ymr153c-a	0.2237027310099495
1248	YIL138C	tpm2	0.26884531229257996
1249	YDR002W	yrb1-51	0.14731951648565675
1250	YHR140W	yhr140w	0.5421161557527536
1251	YGL028C	scw11	-0.20708639006461893
1252	YGL138C	ygl138c	-0.20708639006461893
1253	YMR153W	nup53	0.4408144232850035
1254	YDR192C	nup42	-0.15986417287391358
1255	YMR129W	pom152	0.28034539680413023
1256	YGR119C	nup57-ph	0.1064983410140401
1257	YLR018C	pom34	-0.034762106259211945
1258	YLR251W	sym1	0.604779439674531
